Archivo,Name,Folder,Media,Desviacion estandar,Valor minimo,Valor maximo,Numero de bordes
66,OnePiece (66).png,onePiece_fotos,173.41432388117283,55.826492951590325,0.0,255.0,159970
67,OnePiece (67).png,onePiece_fotos,152.07651813271605,48.95784444703167,0.0,255.0,168216
68,OnePiece (68).png,onePiece_fotos,71.21584972993827,37.49360483459614,0.0,255.0,93007
69,OnePiece (69).png,onePiece_fotos,86.02953703703704,24.587812689398287,0.0,255.0,20026
70,OnePiece (70).png,onePiece_fotos,88.09385609567902,32.47691527700633,0.0,211.0,30259
71,OnePiece (71).png,onePiece_fotos,98.58105420524691,35.38655423911706,12.0,255.0,7766
72,OnePiece (72).png,onePiece_fotos,169.29941647376543,38.56977210538518,20.0,255.0,33812
73,OnePiece (73).png,onePiece_fotos,151.75195505401234,30.138073090231174,10.0,237.0,24323
74,OnePiece (74).png,onePiece_fotos,149.75691309799382,40.801198247763445,7.0,255.0,71437
75,OnePiece (75).png,onePiece_fotos,187.0663956404321,49.71606223860108,0.0,255.0,92197
76,OnePiece (76).png,onePiece_fotos,167.6170172646605,72.89069923898201,0.0,255.0,91050
77,OnePiece (77).png,onePiece_fotos,160.8201875964506,73.14372867529379,0.0,255.0,107411
78,OnePiece (78).png,onePiece_fotos,209.26830391589507,27.277899983946234,0.0,255.0,8101
79,OnePiece (79).png,onePiece_fotos,163.26557195216049,48.70554810070174,0.0,255.0,60833
80,OnePiece (80).png,onePiece_fotos,108.90348186728396,78.05999746054428,0.0,255.0,46024
81,OnePiece (81).png,onePiece_fotos,153.00991946373458,56.100895913202315,0.0,255.0,99712
82,OnePiece (82).png,onePiece_fotos,130.5649078896605,70.2516367851571,0.0,255.0,91049
83,OnePiece (83).png,onePiece_fotos,170.11697241512346,41.63102775536522,0.0,255.0,97025
84,OnePiece (84).png,onePiece_fotos,43.921000675154325,66.00520506608383,0.0,255.0,24895
85,OnePiece (85).png,onePiece_fotos,165.37685426311728,74.23299827209901,0.0,255.0,186651
86,OnePiece (86).png,onePiece_fotos,173.03021894290123,59.11685931097736,0.0,255.0,99657
87,OnePiece (87).png,onePiece_fotos,39.185833333333335,52.79225296854994,0.0,255.0,50428
88,OnePiece (88).png,onePiece_fotos,62.716771797839506,53.953038276542586,0.0,255.0,48662
89,OnePiece (89).png,onePiece_fotos,162.2839236111111,50.08523832844371,0.0,255.0,111027
90,OnePiece (90).png,onePiece_fotos,142.61758101851854,76.86643588709539,0.0,255.0,205144
91,OnePiece (91).png,onePiece_fotos,58.34808207947531,78.8765417007341,0.0,255.0,41171
92,OnePiece (92).png,onePiece_fotos,101.35409625771605,80.96389123989788,0.0,255.0,162353
93,OnePiece (93).png,onePiece_fotos,116.67234664351852,79.39863702537887,0.0,255.0,157061
94,OnePiece (94).png,onePiece_fotos,184.96802662037038,64.55273062345024,0.0,255.0,69314
95,OnePiece (95).png,onePiece_fotos,210.99978925540125,52.90595217655474,0.0,255.0,81324
96,OnePiece (96).png,onePiece_fotos,129.81552083333332,25.54634856488883,0.0,255.0,48921
97,OnePiece (97).png,onePiece_fotos,133.22167872299383,47.2864516789165,0.0,255.0,108711
98,OnePiece (98).png,onePiece_fotos,72.8290272955247,47.87848565491858,0.0,255.0,81537
99,OnePiece (99).png,onePiece_fotos,105.85152150848765,51.987077242167445,0.0,255.0,31314
100,OnePiece (100).png,onePiece_fotos,63.2239168595679,63.42438912388876,0.0,255.0,61955
1,Snkrs (1).png,SNKRS,223.87895736882717,26.682962188889675,1.0,254.0,9320
2,Snkrs (2).png,SNKRS,75.64936005015433,50.19912466099123,0.0,251.0,134444
3,Snkrs (3).png,SNKRS,109.46977430555556,49.12655118403533,0.0,253.0,97563
4,Snkrs (4).png,SNKRS,76.25254774305556,69.70550615116058,0.0,255.0,45848
5,Snkrs (5).png,SNKRS,102.5901953125,68.56118938047588,0.0,254.0,124782
6,Snkrs (6).png,SNKRS,159.75988763503088,73.47384021983729,0.0,255.0,25785
7,Snkrs (7).png,SNKRS,109.93619598765433,72.39293578158942,0.0,246.0,28636
8,Snkrs (8).png,SNKRS,196.24709924768518,64.2405748638713,0.0,255.0,60746
9,Snkrs (9).png,SNKRS,95.2857566550926,63.64961064790744,0.0,254.0,76434
10,Snkrs (10).png,SNKRS,91.72238088348766,72.97018334280219,1.0,255.0,87570
11,Snkrs (11).png,SNKRS,126.80541329089506,46.05828234327789,1.0,253.0,40005
12,Snkrs (12).png,SNKRS,90.55344714506172,65.5258899765155,2.0,255.0,62295
13,Snkrs (13).png,SNKRS,165.91427179783952,58.86009877691972,1.0,254.0,323619
14,Snkrs (14).png,SNKRS,96.75260706018518,61.406877458493746,0.0,255.0,96318
15,Snkrs (15).png,SNKRS,89.51162471064815,57.82067978413463,0.0,255.0,79470
16,Snkrs (16).png,SNKRS,57.22577498070988,35.177458305318716,0.0,244.0,90406
17,Snkrs (17).png,SNKRS,57.02720582561729,32.3761913123514,21.0,255.0,31730
18,Snkrs (18).png,SNKRS,70.16986352237655,35.360022691400935,23.0,242.0,69442
19,Snkrs (19).png,SNKRS,78.69628616898149,49.94544323810399,3.0,254.0,52221
20,Snkrs (20).png,SNKRS,67.26985725308643,28.782106840352,0.0,255.0,117936
21,Snkrs (21).png,SNKRS,119.46051263503087,40.373640475710104,0.0,252.0,181878
22,Snkrs (22).png,SNKRS,85.70226466049382,50.73912121399861,1.0,254.0,48023
23,Snkrs (23).png,SNKRS,114.18775752314815,60.55942666339594,0.0,255.0,47060
24,Snkrs (24).png,SNKRS,176.82537519290125,60.401877859568515,2.0,255.0,44069
25,Snkrs (25).png,SNKRS,106.70055941358025,47.46570032197863,0.0,254.0,275048
26,Snkrs (26).png,SNKRS,153.47024209104939,38.66202223911847,0.0,255.0,148250
27,Snkrs (27).png,SNKRS,88.89192949459877,52.90687692388547,0.0,254.0,99710
28,Snkrs (28).png,SNKRS,91.86534673996914,36.80750008962245,7.0,235.0,74796
29,Snkrs (29).png,SNKRS,75.38948061342593,34.277848037732866,0.0,179.0,32803
30,Snkrs (30).png,SNKRS,54.63449266975309,29.59899735397589,0.0,198.0,89534
31,Snkrs (31).png,SNKRS,94.57900173611111,45.197728136602834,0.0,187.0,40223
32,Snkrs (32).png,SNKRS,54.25823929398148,40.94828731054437,5.0,189.0,48322
33,Snkrs (33).png,SNKRS,87.06596739969136,37.78353082674803,1.0,196.0,53096
34,Snkrs (34).png,SNKRS,97.83945601851852,48.100658728473086,0.0,199.0,81192
35,Snkrs (35).png,SNKRS,52.56265239197531,39.4885387369035,1.0,199.0,34876
36,Snkrs (36).png,SNKRS,97.20607735339506,60.21567320622123,2.0,255.0,147077
37,Snkrs (37).png,SNKRS,117.00768084490741,39.65361241986924,0.0,255.0,59702
38,Snkrs (38).png,SNKRS,217.87935426311728,27.103659172442992,0.0,255.0,30027
39,Snkrs (39).png,SNKRS,43.77270351080247,48.84958053260911,1.0,254.0,80414
40,Snkrs (40).png,SNKRS,132.64548418209876,65.77208464459888,0.0,255.0,135418
41,Snkrs (41).png,SNKRS,139.46545235339505,73.43663947839572,0.0,255.0,58577
42,Snkrs (42).png,SNKRS,122.43296055169753,45.43762502023345,0.0,255.0,265510
43,Snkrs (43).png,SNKRS,178.17234133873458,46.77864160824026,0.0,252.0,216468
44,Snkrs (44).png,SNKRS,127.66364101080248,21.49141382563092,0.0,255.0,16608
45,Snkrs (45).png,SNKRS,151.36211853780864,56.592510404468314,0.0,255.0,175258
46,Snkrs (46).png,SNKRS,91.71260416666667,56.708303272102256,0.0,253.0,259027
47,Snkrs (47).png,SNKRS,30.982688078703703,24.86628544982287,0.0,255.0,25242
48,Snkrs (48).png,SNKRS,130.11407118055556,41.513707028563715,0.0,255.0,576231
49,Snkrs (49).png,SNKRS,30.455187596450617,56.48170097723802,0.0,255.0,27851
50,Snkrs (50).png,SNKRS,137.6644391396605,79.63590913292042,1.0,243.0,44794
51,Snkrs (51).png,SNKRS,71.3896522955247,33.89105644372525,3.0,231.0,38819
52,Snkrs (52).png,SNKRS,222.803448591821,23.854974399424226,0.0,255.0,20740
53,Snkrs (53).png,SNKRS,86.52129484953704,59.859389547634834,0.0,255.0,165525
54,Snkrs (54).png,SNKRS,80.73786603009259,75.06344823672114,1.0,252.0,76227
55,Snkrs (55).png,SNKRS,21.337077546296296,25.055703768673585,0.0,255.0,22492
56,Snkrs (56).png,SNKRS,83.83486738040123,48.05921255179225,0.0,255.0,401702
57,Snkrs (57).png,SNKRS,100.13456163194445,62.45406321367663,0.0,255.0,56037
58,Snkrs (58).png,SNKRS,224.38633053626543,38.59135969092933,0.0,255.0,25277
59,Snkrs (59).png,SNKRS,181.1953766396605,62.26964352525754,1.0,255.0,210787
60,Snkrs (60).png,SNKRS,66.26188416280864,42.544133508928674,0.0,255.0,95549
61,Snkrs (61).png,SNKRS,82.4197796103395,57.18385881842016,0.0,254.0,433527
62,Snkrs (62).png,SNKRS,121.42944492669753,32.00361414399831,0.0,242.0,70742
63,Snkrs (63).png,SNKRS,151.14120997299383,62.23959855061093,12.0,255.0,51646
64,Snkrs (64).png,SNKRS,62.16525270061729,66.1260687487568,0.0,255.0,46551
65,Snkrs (65).png,SNKRS,89.01467737268518,68.86960073941229,0.0,255.0,62128
66,Snkrs (66).png,SNKRS,118.00583912037037,67.28838110206524,3.0,255.0,13219
67,Snkrs (67).png,SNKRS,130.46999131944446,56.34603522956821,0.0,255.0,81328
68,Snkrs (68).png,SNKRS,121.30291811342593,58.75531123689841,1.0,255.0,160248
69,Snkrs (69).png,SNKRS,198.91087094907408,54.38353579654875,0.0,254.0,29353
70,Snkrs (70).png,SNKRS,98.09965277777778,73.94458183236961,8.0,251.0,79666
71,Snkrs (71).png,SNKRS,65.70415557484569,40.18515837714231,11.0,254.0,47282
72,Snkrs (72).png,SNKRS,174.47789207175927,66.25758076134375,1.0,255.0,40161
73,Snkrs (73).png,SNKRS,147.03709442515432,89.81577435818248,0.0,255.0,72515
74,Snkrs (74).png,SNKRS,155.22835310570989,60.55748123385915,0.0,255.0,138194
75,Snkrs (75).png,SNKRS,110.01564863040123,71.88347893230586,0.0,255.0,250329
76,Snkrs (76).png,SNKRS,108.91756124614197,85.29301074280218,0.0,255.0,96959
77,Snkrs (77).png,SNKRS,152.621015625,52.960016485572844,0.0,255.0,109467
78,Snkrs (78).png,SNKRS,119.47925491898148,81.3121103522398,0.0,255.0,144134
79,Snkrs (79).png,SNKRS,118.2706534529321,56.171196055344005,0.0,254.0,109248
80,Snkrs (80).png,SNKRS,185.3241222993827,54.75354722165381,1.0,255.0,66998
81,Snkrs (81).png,SNKRS,145.223370466821,70.3140683708614,0.0,255.0,49963
82,Snkrs (82).png,SNKRS,61.00491415895062,36.07010218138747,1.0,254.0,132743
83,Snkrs (83).png,SNKRS,183.00479890046296,61.9060107523302,0.0,255.0,32060
84,Snkrs (84).png,SNKRS,53.945756655092595,58.89317424856927,0.0,255.0,25686
85,Snkrs (85).png,SNKRS,121.18536651234568,54.9455073219428,0.0,255.0,321719
86,Snkrs (86).png,SNKRS,89.04713831018519,75.72443386052277,0.0,255.0,50050
87,Snkrs (87).png,SNKRS,54.7471590470679,45.9277365367934,0.0,255.0,96999
88,Snkrs (88).png,SNKRS,186.48128279320989,65.9786467907886,0.0,255.0,54377
89,Snkrs (89).png,SNKRS,40.798273051697535,45.04868990332655,0.0,255.0,88555
90,Snkrs (90).png,SNKRS,174.00033516589505,55.91546297056399,0.0,255.0,80962
91,Snkrs (91).png,SNKRS,90.98502170138889,59.202215576620645,1.0,255.0,76151
92,Snkrs (92).png,SNKRS,60.430015914351856,57.76714135694593,0.0,255.0,160135
93,Snkrs (93).png,SNKRS,161.94477816358025,82.62153447753336,0.0,255.0,67788
94,Snkrs (94).png,SNKRS,76.9887852044753,60.36487371387006,0.0,255.0,86071
95,Snkrs (95).png,SNKRS,180.55997251157407,43.28696683552066,0.0,249.0,43963
96,Snkrs (96).png,SNKRS,85.14542004243827,39.81015621798024,3.0,252.0,93035
97,Snkrs (97).png,SNKRS,134.59342592592594,35.3644636703794,1.0,255.0,38294
98,Snkrs (98).png,SNKRS,142.78639612268518,55.40456410959745,1.0,254.0,82481
99,Snkrs (99).png,SNKRS,81.860987654321,39.36765700966216,1.0,254.0,108785
100,Snkrs (100).png,SNKRS,97.19465326003086,70.28726113044027,0.0,254.0,99263
1,SW (1).png,StarWars,175.89608892746915,71.38251490230348,0.0,255.0,108547
2,SW (2).png,StarWars,5.176227816358025,10.427661137050297,0.0,70.0,2264
3,SW (3).png,StarWars,42.60869502314815,46.63765649857398,0.0,255.0,63198
4,SW (4).png,StarWars,197.73372010030866,73.37825870126956,0.0,255.0,45636
5,SW (5).png,StarWars,135.48715856481482,52.825914178055,10.0,255.0,150999
6,SW (6).png,StarWars,28.08651813271605,22.0261891711748,0.0,253.0,32926
7,SW (7).png,StarWars,100.10987027391975,69.7266868230299,0.0,254.0,143850
8,SW (8).png,StarWars,64.8913956404321,50.33965102114879,0.0,254.0,227968
9,SW (9).png,StarWars,81.37977141203704,58.08145085644574,0.0,255.0,262350
10,SW (10).png,StarWars,29.441531153549384,35.36187981387804,0.0,255.0,83763
11,SW (11).png,StarWars,56.456921778549386,43.821252251578414,0.0,251.0,4566
12,SW (12).png,StarWars,218.64710021219136,38.996411442012615,0.0,255.0,33596
13,SW (13).png,StarWars,94.22064187885803,48.80827995001502,0.0,249.0,41071
14,SW (14).png,StarWars,24.907614776234567,53.72586492376693,0.0,255.0,8565
15,SW (15).png,StarWars,82.82286554783951,54.06547464454722,0.0,252.0,112847
16,SW (16).png,StarWars,143.89723524305555,70.97112411002801,1.0,255.0,44892
17,SW (17).png,StarWars,166.722404996142,68.53410654821309,0.0,255.0,48246
18,SW (18).png,StarWars,76.24273582175925,82.43073926743922,0.0,255.0,139088
19,SW (19).png,StarWars,80.98673128858024,57.350520094875485,0.0,255.0,513524
20,SW (20).png,StarWars,136.4009403935185,74.20938600176652,0.0,255.0,155435
21,SW (21).png,StarWars,105.0407349537037,59.08235461891123,0.0,254.0,65277
22,SW (22).png,StarWars,110.91727237654321,73.47282356589582,0.0,255.0,382544
23,SW (23).png,StarWars,47.32452883873457,45.92056158485182,0.0,253.0,222443
24,SW (24).png,StarWars,39.85498360339506,60.58678536058496,0.0,254.0,161869
25,SW (25).png,StarWars,68.0881925154321,79.30598051460363,0.0,255.0,196392
26,SW (26).png,StarWars,107.876953125,80.3957425120112,0.0,255.0,348229
27,SW (27).png,StarWars,48.3783666087963,55.1945090909446,0.0,255.0,59887
28,SW (28).png,StarWars,136.19376157407407,92.99321769711935,0.0,255.0,120282
29,SW (29).png,StarWars,75.48689525462963,53.06208288587006,0.0,255.0,173384
30,SW (30).png,StarWars,53.26757716049383,81.41027868620553,0.0,255.0,18866
31,SW (31).png,StarWars,60.52924479166667,48.00075139736144,0.0,255.0,114473
32,SW (32).png,StarWars,62.3184944058642,82.3230774989511,0.0,255.0,93363
33,SW (33).png,StarWars,182.6878443287037,28.806790243985088,1.0,254.0,11607
34,SW (34).png,StarWars,85.22124951774691,84.3797289183564,0.0,255.0,53010
35,SW (35).png,StarWars,136.88686246141975,62.6098305185328,0.0,254.0,33443
36,SW (36).png,StarWars,236.37463879243828,53.33077361333944,0.0,255.0,34671
37,SW (37).png,StarWars,239.9950679976852,42.34942145495781,0.0,255.0,41139
38,SW (38).png,StarWars,3.6798220486111113,7.0076003896232635,0.0,255.0,7488
39,SW (39).png,StarWars,245.47400173611112,29.54024305744187,0.0,255.0,7998
40,SW (40).png,StarWars,148.14786168981482,62.050448329445565,0.0,254.0,156183
41,SW (41).png,StarWars,126.60190875771605,53.42530214568926,0.0,255.0,165454
42,SW (42).png,StarWars,93.45225790895061,54.01540570652296,0.0,252.0,331046
43,SW (43).png,StarWars,108.84325761959877,59.74945981935772,0.0,255.0,178582
44,SW (44).png,StarWars,116.8762890625,64.07961015786802,0.0,255.0,127939
45,SW (45).png,StarWars,224.77956307870372,17.770680993498136,0.0,255.0,19411
46,SW (46).png,StarWars,94.03060185185186,32.09392574158857,5.0,255.0,15421
47,SW (47).png,StarWars,146.56700906635803,35.89269906816261,0.0,241.0,55282
48,SW (48).png,StarWars,118.89559365354938,56.116783169291665,0.0,255.0,30491
49,SW (49).png,StarWars,79.28825569058642,57.14841257120935,5.0,247.0,31889
50,SW (50).png,StarWars,121.01896026234569,57.65865953828859,2.0,255.0,190190
51,SW (51).png,StarWars,51.6071875,39.958220248058005,2.0,251.0,6166
52,SW (52).png,StarWars,208.45648919753086,39.28681186059315,0.0,255.0,22223
53,SW (53).png,StarWars,204.4541189236111,59.16008553856152,0.0,255.0,24813
54,SW (54).png,StarWars,115.1437823109568,63.48213934019563,0.0,255.0,380943
55,SW (55).png,StarWars,40.006841242283954,20.851754852651087,2.0,252.0,20121
56,SW (56).png,StarWars,140.49612750771604,38.689581949155404,0.0,240.0,13031
57,SW (57).png,StarWars,189.32779899691357,71.20902881447228,1.0,255.0,40596
58,SW (58).png,StarWars,41.67782841435185,59.9779710262092,0.0,255.0,32620
59,SW (59).png,StarWars,117.07819058641975,57.17817138079296,0.0,255.0,242666
60,SW (60).png,StarWars,105.99953414351852,51.68646640082544,0.0,255.0,112050
61,SW (61).png,StarWars,11.30172694830247,15.224604218154234,0.0,244.0,8142
62,SW (62).png,StarWars,82.81230999228396,52.31989725167193,0.0,255.0,89973
63,SW (63).png,StarWars,84.19010271990742,39.404643866866195,2.0,255.0,24526
64,SW (64).png,StarWars,116.38038628472222,60.0923815877634,0.0,255.0,243739
65,SW (65).png,StarWars,72.11251253858025,62.28349008855205,0.0,220.0,14272
66,SW (66).png,StarWars,171.03545958719135,55.00189645690504,0.0,255.0,21282
67,SW (67).png,StarWars,34.71146942515432,52.77640838877098,0.0,255.0,41880
68,SW (68).png,StarWars,161.48472608024693,55.69423268283899,0.0,255.0,50802
69,SW (69).png,StarWars,65.83025945216049,50.16998368154306,0.0,255.0,50533
70,SW (70).png,StarWars,98.29715326003087,52.01072552869332,0.0,255.0,21620
71,SW (71).png,StarWars,98.59220148533952,50.790250926372465,0.0,255.0,21462
72,SW (72).png,StarWars,43.90674961419753,47.19253661868559,0.0,212.0,13044
73,SW (73).png,StarWars,111.25091049382716,57.64373692915053,0.0,227.0,4198
74,SW (74).png,StarWars,79.20685667438272,52.64316216581468,0.0,255.0,35442
75,SW (75).png,StarWars,106.62765528549383,64.86629804266047,0.0,236.0,26431
76,SW (76).png,StarWars,136.5516898148148,66.40049143034125,0.0,255.0,22340
77,SW (77).png,StarWars,96.23987847222223,63.47589031603021,0.0,254.0,20752
78,SW (78).png,StarWars,133.2366657021605,70.10200564299882,0.0,255.0,18243
79,SW (79).png,StarWars,182.66623312114197,24.668181487333726,0.0,252.0,53219
80,SW (80).png,StarWars,174.66864197530865,67.48017673943512,1.0,255.0,21227
81,SW (81).png,StarWars,61.06604021990741,55.42155159559012,0.0,254.0,252042
82,SW (82).png,StarWars,137.49945071373457,72.46858217780905,0.0,255.0,187395
83,SW (83).png,StarWars,197.36357831790124,71.86925480423038,12.0,254.0,17134
84,SW (84).png,StarWars,62.236265914351854,48.87673967850747,0.0,255.0,14787
85,SW (85).png,StarWars,155.34406442901235,74.54034897853329,0.0,254.0,23747
86,SW (86).png,StarWars,127.40515673225309,47.33279649834064,0.0,253.0,98206
87,SW (87).png,StarWars,189.59276138117283,46.01225392501221,1.0,252.0,30569
88,SW (88).png,StarWars,158.3688642939815,45.43443698169124,1.0,252.0,43123
89,SW (89).png,StarWars,111.77407455632716,86.23206818893225,0.0,255.0,66681
90,SW (90).png,StarWars,15.437857831790124,18.28109353479113,0.0,255.0,87137
91,SW (91).png,StarWars,42.1991049382716,42.45225412819212,1.0,255.0,9896
92,SW (92).png,StarWars,75.181484375,49.286651025260674,1.0,255.0,75336
93,SW (93).png,StarWars,171.33499517746915,54.425999723130865,0.0,255.0,47240
94,SW (94).png,StarWars,226.63155381944446,39.83896454216224,0.0,255.0,10146
95,SW (95).png,StarWars,167.27864197530866,50.798857687636314,3.0,252.0,52260
96,SW (96).png,StarWars,148.44123842592592,62.918639716501694,40.0,255.0,71966
97,SW (97).png,StarWars,138.8687427662037,67.13868699855293,0.0,255.0,150648
98,SW (98).png,StarWars,33.05126205632716,45.17015624330898,0.0,255.0,7634
99,SW (99).png,StarWars,115.16354504243827,78.87338910985244,0.0,255.0,294592
100,SW (100).png,StarWars,25.769856288580247,32.08446552413358,0.0,255.0,20267
